no,ticker,title,date,source,high_priority_hits,medium_priority_hits,fundamental_hits,red_flags,urgency_score,total_score,category,action,key_findings
2437,-,"Pefindo Downgrade Peringkat PTPP jadi Negatif, Surat Utang Terdampak",2026-01-16,,2,0,0,0,10,16,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"obligasi, surat utang"
2225,-,"Pemerintah Siap Terbitkan Obligasi Dolar, Fitch Nilai Stabilitas Kredit Terjaga",2026-01-13,,2,0,0,0,10,16,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"obligasi, penerbitan obligasi"
1730,-,"MEDC Beber Penggunaan Dana Penawaran Umum Obligasi, untuk Apa?",2026-01-02,,2,0,0,0,10,16,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"obligasi, surat utang"
1934,-,"Saham PIPA Volatil, Transformasi di Bawah Morris Capital Dinilai Jadi Potensi",2026-01-07,IDX Channel,2,0,0,0,10,16,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"akuisisi, pengambilalihan"
2596,-,"Emiten Hermanto Tanoko (RISE) Tebar Saham Bonus, Harga Teoritis Ditetapkan Rp6.5...",2026-01-20,IDX Channel,2,1,0,1,10,16,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"rights issue, akuisisi"
2014,-,"Wall Street Tersandung Usai Cetak Rekor, Sentilan Trump Guncang Saham Properti",2026-01-08,,2,1,0,1,10,16,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"obligasi, akuisisi"
3267,-,Indonesia Crypto Outlook 2026:Literasi dan Kolaborasi Industri,2026-01-30,,2,0,0,0,10,16,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"strategic investor, akuisisi"
1950,-,"Akuisisi Pengendali TCID Diperpanjang, ini Jadwal Terbarunya",2026-01-07,,2,0,0,0,10,16,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"akuisisi, pengambilalihan"
2196,-,"Kejar Market Cap Berlipat di 2030, Telkom Rombak Struktur 60 Anak Perusahaan",2026-01-13,IDX Channel,2,0,0,0,10,16,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"divestasi, penggabungan"
2947,-,"Diisukan Dapat Modal USD250 Juta, TPIA Masih Jalan di Tempat",2026-01-27,,2,0,0,0,10,16,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"merger, akuisisi"
1958,-,"UNVR Lepas Bisnis Teh Sariwangi Senilai Rp1,5 Triliun",2026-01-07,,1,1,1,0,10,16,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,divestasi
2414,-,"Bukalapak (BUKA) Masih Punya Sisa Dana IPO Rp4,28 Triliun, Disimpan di Deposito ...",2026-01-16,IDX Channel,2,1,0,1,10,16,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"obligasi, akuisisi"
1715,-,"Anak Usaha DOID Ini Punya Direktur Utama Baru, Berikut Sosoknya",2026-01-02,IDX Channel,2,0,0,0,10,16,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"obligasi, surat utang"
2332,-,Indospring (INDS) Perkuat Produktivitas Melalui Aksi Korporasi,2026-01-15,IDX Channel,2,1,0,1,10,16,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"right issue, akuisisi"
2017,-,"Saham BBRM Masuk Papan FCA, IRSX hingga CARE Keluar",2026-01-09,IDX Channel,2,1,0,1,10,16,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"rights issue, HMETD"
1901,-,"All-time High, STOXX 600 Eropa Tembus 600 Poin",2026-01-06,,2,0,0,0,10,16,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"obligasi, akuisisi"
2829,-,Wall Street Pekan Depan Dibayangi Laporan Keuangan dan Arah Suku Bunga Acuan,2026-01-25,IDX Channel,2,0,0,0,10,16,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"obligasi, akuisisi"
1703,-,"Kinerja Saham Happy Hapsoro 2025, BUVA Naik Ribuan Persen dalam Setahun",2026-01-02,IDX Channel,2,0,0,0,10,16,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"rights issue, akuisisi"
2422,-,"Pefindo Downgrade Peringkat PTPP Jadi Negatif, Surat Utang Terdampak",2026-01-16,,2,0,0,0,10,16,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"obligasi, surat utang"
1858,-,"Lelang SUN Perdana di 2026, Kupon Tertinggi Sentuh 7,12 Persen",2026-01-06,IDX Channel,2,0,0,0,10,16,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"obligasi, surat utang"
3285,-,"Deretan Saham Top Gainers Pekan Ini, ELPI Melonjak 69,28 Persen",2026-01-31,IDX Channel,2,0,0,0,10,16,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"free float, akuisisi"
647,-,"Modal Bertambah, Nilai Tergerus? Risiko di Balik Rights Issue COCO",2025-10-18,,4,2,0,0,0,16,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"rights issue, HMETD, hak memesan efek"
3239,-,"Pasar Bergejolak, Hermina (HEAL) Siapkan Buyback Rp200 Miliar",2026-01-30,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,tambahan modal
2396,-,"Bukalapak (BUKA) Masih Punya Sisa Dana IPO Rp4,28 Triliun, Disimpan di Deposito ...",2026-01-16,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,obligasi
3005,-,RUPSLB Chandra Asri (TPIA) Umumkan Susunan Direktur dan Komisaris Terbaru,2026-01-28,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,akuisisi
3264,-,Grup Sinarmas (DSSA) Keluarkan Jurus Stock Split,2026-01-30,,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,stock split
2695,-,Daaz Bara Lestari (DAAZ) Milik Siapa? Simak Profil Emiten dan Sosok Pengendaliny...,2026-01-22,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,akuisisi
3018,-,"Apa Itu MSCI: Bikin IHSG Turun, Ini Dampak Indeksnya Bagi Saham dan Investor",2026-01-28,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
2373,-,"JSI Sinergi Mas Resmi Jadi Pengendali,  LAPD Rombak Total Direksi dan Komisaris",2026-01-15,,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,akuisisi
522,-,"DER 190 Persen, Akuisisi Kapal USD100 Juta Uji Leverage CBRE",2025-10-08,,5,0,0,0,0,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"HMETD, hak memesan efek, penambahan modal"
1970,-,"Unilever (UNVR) Jual Bisnis Teh Sariwangi Rp1,5 Triliun, Simak Dampaknya",2026-01-08,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,divestasi
3067,-,"IHSG Rontok Bersamaan Hasil MSCI, BEI Buka Suara",2026-01-28,,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
2665,-,"Di Balik Pencabutan Izin Martabe, Ada Ancaman ke Laba dan Kas UNTR",2026-01-21,,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,akuisisi
2082,-,Siapa Kandidat Kuat Penghuni MSCI 2026? Ini Proyeksi Analis,2026-01-10,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
2060,-,"RISE Perkuat Modal, Tebar Saham Bonus 25:12 demi Likuiditas dan Ekspansi Proyek",2026-01-09,,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,tambahan modal
3258,-,Goldman Sachs Turunkan Rating Saham RI Usai Pengumuman MSCI,2026-01-30,,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
3029,-,"IHSG Turun Tajam Akibat Isu MSCI, Analis Soroti WIIM hingga ERAA",2026-01-28,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
1414,-,"IHSG Tembus Rekor, Aktivitas IPO dan Obligasi BEI Makin Padat",2025-12-14,,2,2,0,0,5,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"obligasi, surat utang"
3138,-,"IHSG Trading Halt Dua Hari, OJK Bakal Berkantor di BEI Mulai Besok",2026-01-29,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
2969,-,Dirut BEI Sebut IHSG Turun 8 Persen Akibat Investor Panic Selling Pasca Pengumum...,2026-01-28,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
1890,-,Saham Grup Bakrie Bangkit di Awal 2026: Begini Analisanya!,2026-01-06,,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,investor strategis
1948,-,"PWON, BKSL, BKDP, hingga DADA, Membaca Peta Kekuatan Saham Properti dari Cara Me...",2026-01-07,,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,obligasi
2633,-,"Indokripto (COIN) Belum Gunakan Dana IPO, Ini Alasannya",2026-01-21,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,merger
1734,-,"OJK Siapkan Reformasi Besar Pasar Modal 2026, Fokus Dua Hal ini",2026-01-02,,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
1758,-,"Geliat Saham Grup Bakrie di Awal 2026, DEWA dan VKTR Sentuh Rekor Tertinggi",2026-01-03,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
3170,-,"Reli Emas Menguat, Sejumlah Saham Tambang Diproyeksikan Ikut Terangkat",2026-01-29,,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,obligasi
1804,-,"Saham Grup Bakrie Melesat Lagi, BUMI-BRMS Pimpin Kenaikan",2026-01-05,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
2048,-,"Simak, Dua Keputusan Penting dalam RUPSLB RISE",2026-01-09,,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,tambahan modal
3177,-,"OJK Siapkan Aturan Free Float 15 Persen, Intip Daftar Saham yang Masih di Bawah ...",2026-01-29,,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
1746,-,IHSG Hari ini Diprediksi dalam Tren Naik Tipis: Spekulasi Beli ADRO,2026-01-02,,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,HMETD
3162,-,"OJK Siapkan Aturan Free Float 15 Persen, Intip Daftar Saham yang Masih di Bawah ...",2026-01-29,,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
3050,-,Emerging vs Frontier Market: ini Perbedaan Status Indonesia di MSCI,2026-01-28,,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
3012,-,"BEI Ungkap Pasar Modal RI Berisiko Turun ke Kategori Frontier Market, Setara Vie...",2026-01-28,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
3052,-,Bos BEI Respons MSCI Tetapkan Freeze Rebalancing Februari,2026-01-28,,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
3006,-,"CASS Likuidasi Anak Usaha, Cinta Airport Flores Pengelola Bandara Komodo",2026-01-28,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,akuisisi
2004,-,Intip Tujuan SMRA Tambah Modal Dua Entitas Rp27 Miliar,2026-01-08,,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,penambahan modal
627,-,"Private Placement Rp3,26 Triliun, Modal PACK Makin Besar",2025-10-16,,5,0,0,0,0,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"HMETD, hak memesan efek, penambahan modal"
1337,-,Pasar Ramai IPO Backdoor Listing: Saham Apa Saja dan Bagaimana Cirinya?,2025-12-08,,2,3,0,1,5,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"rights issue, akuisisi"
2872,-,IHSG Diprediksi Bergerak Konsolidasi pada Pekan Ini,2026-01-26,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
2556,-,"Analis Sebut JPFA, BBRI, AADI Layak Dipantau, ini Alasannya",2026-01-19,,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,obligasi
2541,-,"Ancaman Trump Berlanjut, Pasar Asia Ditutup Suram",2026-01-19,,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,obligasi
2121,-,Chandra Asri (TPIA) Lakukan Pemeliharaan Terjadwal Pabrik Petrokimia pada Januar...,2026-01-12,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,akuisisi
2131,-,"Duit IPO Emiten Cat Hermanto Tanoko (AVIA) Sudah Terpakai Rp5,39 Triliun",2026-01-12,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,rights issue
2762,-,"Unilever (UNVR) Gelar RUPSLB Pertengahan Februari 2026, Ini Agenda yang Dibahas",2026-01-23,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,divestasi
2781,-,"ZATA Siapkan Divestasi Aset saat Penjualan Turun 7,8 Persen",2026-01-23,,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,divestasi
2658,-,"UFC Masuk Vidio–NEX, EMTK Perkuat Mesin Konten Premium 2026",2026-01-21,,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,akuisisi
3101,-,"BEI Bakal Revisi Aturan Free Float Jadi 15 Persen, Berlaku Bulan Depan",2026-01-29,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
2984,-,"IHSG Turun Tajam Akibat Isu MSCI, Analis Soroti WIIM hingga ERAA",2026-01-28,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
2960,-,RUPSLB Chandra Asri (TPIA) Umumkan Susunan Direktur dan Komisaris Terbaru,2026-01-28,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,akuisisi
1887,-,TPIA Jual Peralatan Rp84 Miliar ke Wastewater Solution Indonesia,2026-01-06,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,akuisisi
2961,-,"CASS Likuidasi Anak Usaha, Cinta Airport Flores Pengelola Bandara Komodo",2026-01-28,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,akuisisi
2275,-,Pengelolaan Risiko Air dan Iklim Dongkrak Skor CDP Chandra Asri (TPIA),2026-01-15,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,akuisisi
3140,-,"Plaza Indonesia (PLIN) Gelar RUPSLB 20 Februari 2026, Ini Agendanya",2026-01-29,IDX Channel,1,2,0,1,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
2896,-,IHSG Turun ke 8.000-an Lagi: Wacana Formula Baru MSCI Biang Keroknya,2026-01-26,,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
1851,-,Optima Prima (OPMS) Siap Manuver Diversifikasi Usaha,2026-01-06,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,rights issue
2242,-,"Ringankan Beban Keuangan, Distributor BBM (INPS) Alihkan Utang ke Anak Usaha",2026-01-14,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,rights issue
3139,-,Aturan Demutualisasi BEI Ditargetkan Meluncur di Kuartal I-2026,2026-01-29,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
2112,-,Ada Sentimen Positif di Balik Penguatan Saham DADA,2026-01-11,,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,akuisisi
1859,-,"Komisaris-Direksi TPIA Mengundurkan Diri, Manajemen Jadwalkan RUPS",2026-01-06,IDX Channel,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,akuisisi
1954,-,Melirik Saham-saham Asuransi Berpotensi Melesat: Pilih yang Mana?,2026-01-07,,1,1,0,0,10,15,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,right issue
2178,-,"Belum Digunakan, Dana IPO YUPI Rp596,6 Miliar Masih Mengendap di Bank",2026-01-13,IDX Channel,0,2,0,0,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3245,-,"Pimpinan OJK Mundur, Pengamat: Bisa Bawa Dampak Psikologis yang Kuat",2026-01-30,,1,0,1,0,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
1996,-,Salis Teguh Hartono Ajukan Resign dari Kursi Komisaris PMMP,2026-01-08,IDX Channel,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"rights issue, private placement"
2508,-,"3 Saham Pengolahan Limbah di Bursa Efek Indonesia 2026, Emiten dan Profil Usahan...",2026-01-19,IDX Channel,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"bond, akuisisi"
3154,-,BCA (BBCA) Umumkan Rencana Buyback Saham Maksimal Rp5 Triliun,2026-01-29,IDX Channel,0,2,0,0,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2510,-,"Harga CPO Melemah, Pasar Menanti Data Ekspor",2026-01-19,IDX Channel,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"rights issue, akuisisi"
2597,-,"Dicecar Bursa Soal Penjualan Mall Deli Park, Ini Tanggapan Agung Podomoro (APLN)",2026-01-20,IDX Channel,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"divestasi, akuisisi"
2860,-,Harga Emas Dunia Diprediksi Tembus USD6.000 pada Akhir 2026,2026-01-26,IDX Channel,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"obligasi, bond"
2563,-,"POSCO Tender Offer Saham SGRO, Tawarkan Harga Premium Rp7.903 per Saham",2026-01-20,IDX Channel,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"rights issue, akuisisi"
2524,-,"Prajogo Pangestu Kembali Borong 1 Juta Saham BREN, Rogoh Kocek Rp9,60 Miliar",2026-01-19,IDX Channel,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"rights issue, akuisisi"
1944,-,"Ekspansi Armada Tanpa Dividen, BBRM Mau ke Mana?",2026-01-07,,0,2,0,0,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2586,-,"Transaksi Nego Jumbo Rp6,9 Triliun di Saham BUMI, Aksi Grup Salim?",2026-01-20,IDX Channel,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"free float, akuisisi"
2588,-,"Mengintip Outlook Danantara di 2026, dari Pasar Saham ke Restrukturisasi BUMN",2026-01-20,IDX Channel,1,1,1,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,akuisisi
2346,-,"Asia Pramulia (ASPR) Realisasikan Dana IPO Rp70,16 Miliar",2026-01-15,IDX Channel,1,1,1,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,akuisisi
2338,-,"Empat Emiten Kompak Cairkan Dividen Interim Hari Ini, Terbesar BBRI Rp20,6 Trili...",2026-01-15,IDX Channel,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"rights issue, akuisisi"
3020,-,"Buyback Tuntas, Ashmore Indonesia (AMOR) Serap 10,6 Juta Saham",2026-01-28,IDX Channel,0,2,0,0,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3048,-,"Terkoreksi Empat Persen, AKRA Besok Bergerak Cenderung Sideways",2026-01-28,,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"divestasi, penjualan saham"
2579,-,Kabar Terbaru soal Rencana Akuisisi Pengendali Mandom (TCID) oleh Kalon Holdings,2026-01-20,IDX Channel,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"akuisisi, pengambilalihan"
793,-,"BEI Siapkan Gelombang IPO Akhir Tahun, 13 Calon Emiten Masuk Pipeline",2025-10-28,,4,1,0,0,0,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"rights issue, right issue, obligasi"
2356,-,Pengendali Lama Distributor Sirop Monin Jual Sebagian Saham KMDS,2026-01-15,IDX Channel,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"rights issue, akuisisi"
2369,-,BEI Cecar Pertanyaan ke Manajemen TAMA Imbas Lonjakan Harga Saham,2026-01-15,,0,2,0,0,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2744,-,"Minta Restu Akuisisi hingga Rights Issue, BABY Tunda RUPSLB hingga Februari",2026-01-23,IDX Channel,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"rights issue, akuisisi"
2783,-,"Mau IPO di Hong Kong, EMAS Tunjukkan Kilaunya",2026-01-23,,0,2,0,0,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
1596,-,SMRA Terbitkan Obligasi di Akhir Tahun: Pantau Jadwalnya,2025-12-26,,3,0,0,0,5,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"obligasi, surat utang, penerbitan obligasi"
458,-,"Merugi dan Minta Tambah Modal, Saham COCO Perlu Dilepas?",2025-10-03,,4,1,0,0,0,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"rights issue, HMETD, hak memesan efek"
2516,-,"Saham ASPR Milik Siapa? Emiten Manufaktur Plastik Kemasan, Simak Sosok Pengendal...",2026-01-19,IDX Channel,1,1,1,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,akuisisi
2513,-,"Siapa Pemilik Saham MHKI? Emiten Pengolah Limbah B3, Ini Profil Usaha dan Pengen...",2026-01-19,IDX Channel,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"rights issue, akuisisi"
3143,-,"Pasar Masih Dibayangi Sentimen MSCI, Analis Cermati Saham ANTM-ESSA",2026-01-29,IDX Channel,1,0,1,0,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
3146,-,"Peringatan MSCI Tekan Pasar, Goldman Sachs Downgrade Saham Indonesia",2026-01-29,IDX Channel,1,0,1,0,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
1294,-,Purbaya Tekan Perbaikan Integritas Pasar Modal Sebelum Insentif Fiskal,2025-12-04,,3,1,0,1,5,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"rights issue, free float, obligasi"
2527,-,"Harga Naik Signifikan, BEI Suspensi Saham POLA",2026-01-19,IDX Channel,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"free float, akuisisi"
2519,-,"Borong 3,5 Juta Saham CUAN, Prajogo Pangestu Habiskan Dana Segini",2026-01-19,IDX Channel,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"rights issue, akuisisi"
2477,-,Intip Prospek PTBA di Tengah Normalisasi Harga Batu Bara Dunia,2026-01-18,IDX Channel,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"merger, akuisisi"
2615,-,Pasar Saham Indonesia Bersiap Panen Manfaat dari Transparansi Free Float,2026-01-20,,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"investor strategis, free float"
2474,-,"Ditopang Penjualan Lahan, Laba Alam Sutera (ASRI) Berpotensi Melonjak di 2026",2026-01-18,IDX Channel,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"rights issue, akuisisi"
2276,-,"Agro Yasa (AYLS) Punya Pemilik Baru, Harga Sahamnya Terbang",2026-01-15,IDX Channel,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"akuisisi, pengambilalihan"
2483,-,"Prediksi IHSG pada Awal Pekan, Pantau Saham CTRA, ITMG hingga KBLF",2026-01-18,IDX Channel,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"rights issue, akuisisi"
2457,-,Harga Emas Antam Hari Ini Turun Jadi Rp2.663.000 per Gram,2026-01-17,IDX Channel,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"rights issue, akuisisi"
2458,-,Trinland (TRIN) Berencana Tambah Komisaris Independen,2026-01-17,IDX Channel,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"rights issue, akuisisi"
2193,-,"Telkom Rencana Lepas 30 Persen Saham TIF, Bidik Infranexia Jadi The Next Telkoms...",2026-01-13,IDX Channel,0,2,0,0,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
1416,-,"TLKM Rencanakan Buy Back Saham, Pilihan Tepat?",2025-12-15,,1,3,0,0,5,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
1412,-,"SOHO Perpanjang Kredit BNI Rp750 Miliar, Likuiditas Perlu Disorot?",2025-12-14,,3,0,0,0,5,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"tambahan modal, merger, akuisisi"
2099,-,"Realisasikan Dana Obligasi, Pollux Hotels  Luncurkan Hotel Net-Zero Carbon yang ...",2026-01-11,IDX Channel,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"obligasi, penerbitan obligasi"
2409,-,Bursa Asia Variatif di Tengah Kenaikan Wall Street,2026-01-16,IDX Channel,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"rights issue, akuisisi"
1223,-,"Saham Bullish 1.044 Persen, RISE Setujui Rights Issue dan Formasi Baru",2025-11-28,,4,1,0,0,0,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"rights issue, HMETD, hak memesan efek"
1966,-,FOLK hingga SOTS Keluar dari Papan FCA Mulai Besok,2026-01-08,IDX Channel,2,0,0,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"rights issue, akuisisi"
3068,-,Isu MSCI Jadi Pemantik Jual Massal Saham-saham Konglomerat,2026-01-28,,1,1,1,1,10,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
353,-,"INET Siapkan Rights Issue Perdana, untuk Ekspansi Digital?",2025-09-28,,4,1,0,0,0,14,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"rights issue, HMETD, hak memesan efek"
